,node,nearest station,distance
9373,275728517,404,2129.549
9374,268716170,285,29.115
9375,268716171,181,132.372
9376,275728524,404,1956.04
9377,275728525,404,1503.4109999999996
9378,275728526,404,1584.8819999999996
9379,5891410077,100,747.9590000000002
9380,5891410078,100,771.8760000000002
9381,269994167,97,629.404
9382,269994168,97,778.6659999999998
9383,269994169,97,903.022
9384,1152207031,195,778.492
9385,303122616,386,947.1160000000001
9386,272386239,461,270.587
9387,269994176,95,131.928
9388,272386240,461,254.72
9389,269994178,90,348.3160000000001
9390,268716226,306,128.82299999999998
9391,303122626,420,1186.19
9392,5336506559,462,2051.197
9393,5336506560,462,1899.185
9394,303122632,420,1081.633
9395,269994188,97,721.612
9396,272058573,209,276.798
9397,272058574,209,162.416
9398,272058572,209,294.171
9399,268454096,28,244.77700000000002
9400,268454097,28,162.486
9401,272058578,213,157.76
9402,272058579,220,227.46099999999998
9403,272058580,220,77.03399999999999
9404,272058577,214,160.76
9405,271960278,231,318.4070000000001
9406,271960279,222,204.477
9407,5336506562,462,1739.957
9408,1152207066,195,320.4650000000001
9409,272386302,461,753.571
9410,272386303,461,839.1020000000002
9411,1383642080,266,1728.7320000000002
9412,272058628,220,15.210999999999999
9413,3081160975,232,14.3
9414,274188567,109,2645.257
9415,274188568,106,1947.703
9416,274188569,109,2227.831
9417,274188570,106,2246.15
9418,1383642085,266,1764.4520000000002
9419,274188572,109,2466.3530000000005
9420,2434287905,260,80.16
9421,269830435,96,98.525
9422,2434287912,48,242.56599999999997
9423,2434287913,82,399.74699999999996
9424,2434287914,82,349.408
9425,2434287917,65,279.35400000000004
9426,2434287919,82,230.834
9427,2434287920,82,198.503
9428,268716342,286,34.461
9429,268716343,286,0.0
9430,268716344,285,165.921
9431,269994297,94,404.661
9432,268716345,285,149.75
9433,2128595259,268,1378.7109999999998
9434,271567165,452,691.212
9435,1526647105,465,1306.305
9436,271567170,205,541.997
9437,1417791825,478,295.533
9438,1417791829,478,103.542
9439,274188630,109,2416.961
9440,274188632,106,2191.951
9441,1417791832,478,139.326
9442,1417791834,478,15.267999999999999
9443,1417791835,478,71.184
9444,1417791837,478,0.0
9445,1417791844,478,89.44199999999998
9446,1417791845,478,116.47899999999998
9447,1417791846,478,140.55899999999997
9448,1417791847,478,419.09499999999986
9449,1417791848,480,210.267
9450,276449641,419,190.692
9451,276449642,420,81.39699999999999
9452,1417791849,480,209.34099999999998
9453,2475968872,457,1663.4779999999996
9454,1417791852,480,1039.2689999999998
9455,1417791853,480,1062.442
9456,1417791855,480,1177.527
9457,1417791854,480,1154.295
9458,4161718643,405,621.237
9459,1417791860,480,1775.1969999999994
9460,275728757,295,2596.5110000000004
9461,275728758,295,2250.423
9462,2475968891,457,2026.1860000000001
9463,1417791867,465,2173.9719999999993
9464,2475968893,457,1566.776
9465,1417791872,476,2688.3010000000004
9466,1382828417,52,161.234
9467,1382828419,82,332.528
9468,1895582091,268,2994.087
9469,1382828428,82,346.289
9470,280155895,440,2078.141
9471,1382828435,52,185.391
9472,2746796435,188,2962.327
9473,280155897,445,229.919
9474,1417791896,480,1957.641
9475,2475968921,457,1777.975
9476,268716443,285,435.907
9477,268716444,287,578.533
9478,3443476893,374,52.09
9479,2475968923,457,1643.3970000000004
9480,276449696,420,116.93200000000002
9481,49596834,2,224.775
9482,1417791906,465,2450.28
9483,49596836,9,222.247
9484,49596837,5,230.767
9485,1417791909,465,2503.803
9486,2475968935,456,1748.394
9487,2707966375,453,4142.941
9488,2475968938,457,1687.349
9489,2707966378,456,3908.479
9490,1382828461,52,0.0
9491,3930573229,457,6624.0120000000015
9492,1383642115,266,1648.7420000000004
9493,2475968952,457,1455.4920000000002
9494,268618171,163,2308.9790000000007
9495,2707966396,457,4131.608
9496,2707966398,453,4101.563
9497,2475968960,457,1537.86
9498,4675783105,194,806.3530000000002
9499,2707966406,457,4321.055
9500,49596871,5,359.659
9501,1383642120,268,2096.933
9502,1526647241,463,824.5210000000001
9503,268454354,25,544.5250000000002
9504,49596891,5,210.845
9505,274188764,106,2538.323
9506,2312096221,109,2532.2410000000004
9507,2312096222,109,2514.6310000000008
9508,274188765,106,2258.36
9509,2312096224,106,1688.7520000000002
9510,61622750,103,873.163
9511,2312096229,109,1924.632
9512,1383642126,266,1893.6070000000007
9513,2312096233,109,1882.426
9514,2312096234,106,1665.569
9515,2312096235,106,1808.521
9516,268454383,22,0.0
9517,2312096241,109,1912.549
9518,2312096244,109,1952.5320000000002
9519,1526647287,463,705.5530000000001
9520,271600120,465,2183.218999999999
9521,271993337,224,189.268
9522,271993339,224,76.715
9523,1976650255,192,686.694
9524,272386575,461,1234.3719999999996
9525,1976650259,192,972.4730000000001
9526,268716570,170,918.0880000000001
9527,1526647326,462,919.901
9528,268716576,287,464.18000000000006
9529,4568402469,268,2104.231
9530,4568402477,91,2788.1929999999998
9531,275728944,295,2391.405
9532,275728945,295,2273.285
9533,275728946,295,2030.4439999999993
9534,275728947,296,1773.8039999999999
9535,276449841,422,353.17400000000004
9536,276449840,420,141.30700000000004
9537,5828004404,266,963.288
9538,1383642142,266,1313.5529999999999
9539,5828004403,266,1068.136
9540,275728954,295,2274.888
9541,275728955,295,2392.744
9542,1976650303,234,1051.985
9543,272386624,461,1166.548
9544,272386625,461,1142.3439999999996
9545,270748229,460,651.456
9546,271960655,237,224.079
9547,271960658,231,214.637
9548,271960661,232,524.145
9549,271960662,224,387.707
9550,271960663,224,230.35299999999998
9551,271960664,232,210.12000000000003
9552,271960665,225,170.571
9553,1976650333,192,909.182
9554,5834951262,320,1312.08
9555,269830751,108,196.90000000000003
9556,5834951263,320,1051.347
9557,5834951264,320,1034.9430000000002
9558,5834951266,320,1054.027
9559,5834951267,320,1032.91
9560,5834951265,320,1072.6630000000002
9561,1976650340,192,443.26800000000003
9562,5117692516,340,2024.9259999999995
9563,271960671,239,167.695
9564,268680219,340,531.0980000000002
9566,1144605299,351,736.8199999999998
9567,1428540021,365,339.391
9568,275729015,296,1747.319
9569,274188921,106,2406.4530000000004
9570,274188922,163,3008.302
9571,1428540025,365,324.26
9572,1428540028,365,307.43
9573,270748282,460,694.0939999999999
9574,1428540035,365,375.21400000000006
9575,1428540036,365,354.39
9576,1428540037,365,392.67100000000005
9577,1428540038,365,346.495
9578,1976650376,234,1000.425
9579,272386696,461,1193.0079999999996
9580,1428540043,384,712.4139999999999
9581,1428540045,365,359.72800000000007
9582,344410767,364,262.841
9583,49597072,5,194.352
9584,271960728,232,306.698
9585,271960729,239,178.27800000000005
9586,271960730,239,200.493
9587,271960732,239,108.259
9588,268487332,148,736.5110000000001
9589,268487333,148,614.75
9590,268487334,124,245.866
9591,268487335,122,290.64599999999996
9592,268487336,122,105.794
9593,272059047,220,156.77200000000002
9594,30788272,404,1183.5220000000004
9595,30788273,404,1098.975
9596,30788276,404,919.57
9597,275729078,296,1630.3040000000005
9598,275729079,296,1713.797
9599,275729080,296,1807.463
9600,275729081,295,2233.428
9601,275729082,295,2384.928
9602,275729083,295,2487.8769999999995
9603,275729084,295,2140.7889999999998
9604,275729085,295,2369.5950000000007
9605,3132410558,17,401.017
9606,30788280,405,702.7689999999999
9607,268716766,286,270.168
9608,276450022,420,118.88600000000001
9609,276450023,420,64.10600000000001
9610,271796968,170,477.28
9611,275729131,296,1861.7910000000002
9612,270282417,254,676.39
9613,275729136,296,1859.763
9614,5119920890,92,906.1650000000003
9615,269994751,91,509.406
9616,268716800,288,593.268
9617,269994753,91,674.416
9618,5052353281,265,865.475
9619,5119920899,92,882.867
9620,268454660,32,293.762
9621,276450054,420,158.9
9622,276450055,420,294.543
9623,5119920905,92,887.683
9624,268618509,276,1201.3549999999996
9625,5002054438,98,141.33800000000005
9626,2008697643,194,455.89
9627,275729199,321,2011.6479999999995
9628,275729200,295,2198.295
9629,275729201,295,2330.105
9630,275729202,321,1715.9959999999994
9631,2008697651,194,560.145
9632,275729204,321,2104.045
9633,2008697653,194,323.26600000000013
9634,271960885,232,179.32700000000003
9635,3877620535,111,555.654
9636,271960887,232,280.66800000000006
9637,271960888,232,261.746
9638,271960890,232,241.527
9639,268716861,330,563.4
9640,268454718,21,0.0
9641,271960902,232,579.506
9642,5891377991,283,238.979
9643,271960903,224,478.811
9644,5891377994,283,356.8830000000001
9645,271960908,232,493.42
9646,5891377997,292,278.685
9647,5891377998,291,161.112
9648,5891377999,414,163.847
9649,5891378001,415,65.35600000000001
9650,5891378004,392,2.7769999999999997
9651,5891378005,392,1.423
9652,5891378006,392,0.0
9653,30788436,340,1664.4539999999995
9654,30788440,340,1928.923
9655,30788438,340,1804.612
9656,30788443,340,2137.777
9657,5891378014,380,84.79700000000001
9658,275729250,321,2607.186
9659,275729251,320,1796.3229999999994
9660,275729252,320,1704.6149999999993
9661,275729253,320,1616.0819999999994
9662,275729254,320,1522.4879999999994
9663,275729255,320,1424.4219999999998
9664,5891378022,371,212.91299999999998
9665,5891378024,371,135.269
9666,5891378026,371,73.577
9667,5891378027,371,110.12299999999999
9668,4807805806,295,545.9780000000001
9669,5891378030,371,307.2270000000001
9670,5891378033,355,189.515
9671,2122107761,453,5943.558000000001
9672,5891378037,355,96.169
9673,5891378040,355,72.885
9674,343630662,420,1018.413
9675,956222328,465,2302.684
9676,956222330,465,2615.3459999999995
9677,5891378047,345,68.515
9678,5891378048,345,109.78399999999999
9679,5891378049,345,111.70200000000001
9680,5891378051,334,462.91299999999984
9681,5891378054,334,388.68099999999987
9682,276056967,386,393.773
9683,268684168,281,1831.9279999999994
9684,5891378056,334,409.50999999999993
9685,5891378057,345,322.819
9686,5891378060,316,348.54
9687,5891378065,316,93.98100000000001
9688,5891378069,302,308.988
9689,1404095381,266,4425.897
9690,1404095384,266,4219.484
9691,5891378073,302,154.765
9692,276450201,414,373.365
9693,5891378077,291,232.451
9694,5891378078,291,180.24200000000002
9695,268454813,21,53.87
9696,268389290,81,11.433
9697,3660696494,295,910.055
9698,271600570,476,3066.4529999999995
9699,270977994,100,1365.8739999999996
9700,269831116,99,243.93200000000002
9701,269831117,99,346.852
9702,269831118,48,397.802
9703,269831119,48,78.036
9704,271797200,188,1745.493
9705,271797202,189,518.7080000000001
9706,268717024,306,42.507
9707,268717025,309,315.82899999999995
9708,268717026,330,320.833
9709,268717028,329,368.862
9710,268684263,281,1804.562
9711,268684264,281,1732.9739999999995
9712,268684265,281,1568.8079999999993
9713,268684266,295,1689.6069999999993
9714,268684267,295,1512.2419999999993
9715,268684268,295,1464.7799999999993
9716,874499048,295,177.92000000000004
9717,874499049,295,337.463
9718,268684269,295,1496.0929999999996
9719,268684270,296,1455.2550000000006
9720,268684271,296,1642.3660000000002
9721,401427438,249,0.0
9722,401427437,250,198.65400000000002
9723,401427453,249,290.955
9724,401427454,250,256.869
9725,276057088,419,167.132
9726,401427456,247,249.052
9727,276057091,417,119.042
9728,401427464,249,167.67600000000004
9729,401427465,249,157.22
9730,269831192,82,406.93500000000006
9731,30788635,340,1944.614
9732,30788636,340,1875.582
9733,3048164382,372,354.50699999999995
9734,3048164383,372,434.509
9735,276450336,420,226.55500000000004
9736,30788640,340,1625.9589999999998
9737,30788639,340,1677.36
9738,30788641,340,1587.6589999999999
9739,401427496,251,9.238
9740,401427500,249,16.569000000000003
9741,401427501,253,187.028
9742,4858072121,480,1648.7379999999996
9743,276483130,321,2695.188
9744,870894651,283,220.778
9745,274189374,109,2197.2010000000005
9746,4274277442,179,162.394
9747,4274277443,179,4.586
9748,4274277444,285,351.934
9749,870894663,283,187.722
9750,268717138,330,440.75600000000014
9751,2746797139,453,5755.641
9752,268454997,28,600.9480000000002
9753,2746797142,453,5608.449999999999
9754,5886004314,43,300.551
9755,1397771356,417,796.2609999999999
9756,1397771357,417,777.8079999999999
9757,1397771358,417,763.3509999999999
9758,276057182,417,862.0259999999997
9759,276057181,419,407.713
9760,5886004321,52,678.14
9761,5886004322,91,852.3320000000001
9762,274189413,109,2395.331
9763,5886004326,91,765.93
9764,271567979,475,475.783
9765,5886004332,91,1326.6560000000004
9766,5886004334,91,1227.86
9767,5886004335,91,1112.047
9768,5886004337,91,989.785
9769,659868785,258,364.186
9770,271567986,475,519.126
9771,5886004340,91,901.634
9772,5886004341,91,952.545
9773,5886004342,91,920.14
9774,5886004343,91,898.7979999999999
9775,271567985,452,492.707
9776,5886004345,91,934.4149999999997
9777,272387185,461,309.569
9778,659868795,185,439.202
9779,271600756,466,2026.699
9780,5886004349,91,956.0930000000001
9781,5886004350,91,967.329
9782,659868799,258,239.785
9783,5886004352,91,952.327
9784,5886004354,91,1343.3
9785,5886004359,91,1336.245
9786,5886004362,91,1934.135
9787,268455052,32,197.979
9788,5886004364,91,1893.102
9789,5886004367,91,1841.6689999999999
9790,5886004370,91,2182.704
9791,5886004371,91,2193.063
9792,4850273428,465,2462.468
9793,4850273429,465,2452.504
9794,5886004374,92,2618.6890000000008
9795,3815853212,49,227.071
9796,3815853213,50,157.74200000000002
9797,3815853214,45,81.56099999999998
9798,5886004381,92,2320.638000000001
9799,3815853216,46,144.453
9800,3815853217,46,0.0
9801,3815853218,42,104.038
9802,3815853219,47,60.458
9803,268717217,309,697.125
9804,268717220,309,548.323
9805,5886004382,91,2466.036
9806,659868834,188,130.889
9807,270290082,103,2295.4139999999998
9808,270290080,103,2032.0320000000002
9809,4149628081,281,228.44799999999998
9810,4149628082,282,211.507
9811,269995188,92,472.629
9812,269995189,92,721.465
9813,271568057,452,504.221
9814,2265959610,65,146.539
9815,659868860,184,278.972
9816,272059589,209,241.093
9817,272059590,198,249.762
9818,272059591,198,231.96900000000002
9819,272059592,198,0.0
9820,272059594,214,189.618
9821,272059595,214,168.639
9822,272059596,209,426.87299999999993
9823,268717268,189,2005.984
9824,268717269,189,1760.9829999999995
9825,276483284,321,2760.531
9826,270978274,100,1089.8740000000003
9827,2353188067,100,1511.6259999999993
9828,2353188069,106,418.504
9829,2353188072,106,840.8149999999998
9830,2353188080,106,417.811
9831,2353188082,109,1108.7809999999997
9832,2353188083,100,1457.1779999999994
9833,4318964715,231,16.037
9834,268684541,295,1579.744
9835,268684542,295,1845.956
9836,268684543,281,1748.8679999999995
9837,268684544,281,1635.9439999999993
9838,268684547,296,1516.4890000000007
9839,274189575,163,2532.739
9840,269831439,48,189.56599999999997
9841,269831440,48,283.543
9842,3658370321,82,416.477
9843,269831442,96,322.2680000000001
9844,3658370320,82,431.784
9845,270290192,103,2192.962
9846,270290191,103,2360.26
9847,274926221,331,78.605
9848,276483350,321,2729.9509999999996
9849,276057371,422,503.461
9850,336219421,438,475.601
9851,271994141,223,158.03699999999995
9852,30788893,405,534.617
9853,30788895,404,791.5930000000001
9854,30788896,404,751.2589999999999
9855,30788898,404,650.143
9856,30788900,404,941.444
9857,268717349,287,461.90100000000007
9858,30788901,404,1144.03
9859,331599147,457,1398.078
9860,957872295,465,2031.4779999999998
9861,276057394,419,288.874
9862,274189628,163,2958.286
9863,4088614205,33,196.81599999999997
9864,268717372,170,709.1500000000002
9865,276483389,321,2734.597
9866,272387392,461,572.4449999999998
9867,272387391,461,353.42199999999997
9868,331599170,456,1623.183
9869,272387395,461,728.857
9870,4856499518,462,1719.8249999999996
9871,270290245,103,2328.377
9872,268455238,32,307.806
9873,270290246,103,2145.481
9874,274189641,106,2456.3550000000005
9875,274189643,109,2361.214
9876,5476240716,342,103.57
9877,5476240715,342,75.78
9878,30788943,405,328.8300000000001
9879,30788944,405,235.72
9880,271994195,224,256.064
9881,2831469908,170,1128.411
9882,271994197,231,504.728
9883,271994198,232,596.02
9884,271994196,224,366.827
9885,274189656,109,2594.1929999999998
9886,274189657,109,2063.7470000000003
9887,274189658,109,2176.113
9888,1967934811,268,1524.7869999999998
9889,1967934812,268,1510.754
9890,343690587,420,601.7420000000002
9891,271994201,224,313.572
9892,30788958,404,600.797
9893,30788956,404,675.02
9894,963267935,433,316.203
9895,343690594,420,588.111
9896,30788955,404,363.872
9897,1480707425,247,523.043
9898,401427813,249,522.256
9899,1480707431,205,484.199
9900,1480707432,475,576.624
9901,5002382698,233,165.722
9902,5002382699,231,157.88299999999998
9903,401427820,252,201.768
9904,401427821,252,0.0
9905,4161588590,129,300.85
9906,268684654,163,2122.481
9907,4161588591,129,238.33
9908,4161588592,129,259.608
9909,268684657,163,2202.797
9910,268488050,148,608.177
9911,268684659,163,2365.845
9912,4161588595,175,280.118
9913,268684661,281,1848.594
9914,4161588593,129,265.767
9915,401427832,253,297.64099999999996
9916,401427831,252,85.455
9917,331599220,457,1460.033
9918,1480707443,205,416.582
9919,1480707446,201,0.0
9920,1480707454,201,107.284
9921,1480707456,245,480.885
9922,1480707457,201,173.907
9923,269995394,91,587.03
9924,269995395,91,772.3449999999998
9925,1480707458,245,387.24800000000005
9926,269995398,92,648.633
9927,963267975,163,645.8069999999999
9928,269995399,92,1467.693
9929,331599239,456,1459.969
9930,1127140745,440,93.31200000000001
9931,1480707463,205,560.967
9932,1480707465,245,258.985
9933,963267981,163,609.4099999999999
9934,30789005,296,1093.907
9935,331599247,456,1472.491
9936,30789008,320,1220.3670000000004
9937,1127140752,412,91.153
9938,30789010,321,1170.8629999999996
9939,1127140761,412,176.457
9940,331599258,456,1465.938
9941,1127140765,412,218.898
9942,270290334,103,1664.514
9943,1480707486,245,817.242
9944,30789024,321,1271.512
9945,268684705,295,2011.4660000000001
9946,30789026,320,1252.8519999999999
9947,30789027,320,1155.511
9948,30789028,320,1119.145
9949,30789025,320,1465.8409999999994
9950,30789030,296,1159.764
9951,30789031,296,1024.587
9952,4262874536,360,164.60299999999998
9953,4262874537,360,0.0
9954,30789034,321,1230.405
9955,4262874539,359,161.31
9956,4262874540,359,90.508
9957,30789037,340,1083.163
9958,30789038,320,1081.3039999999999
9959,30789036,321,1327.448
9960,4262874538,360,219.59
9961,2707967403,242,116.984
9962,1127140780,412,58.513000000000005
9963,1127140782,440,0.0
9964,272387512,462,346.25
9965,272387513,461,395.122
9966,272387514,461,381.285
9967,331599291,454,286.951
9968,331599292,454,346.091
9969,272387515,461,478.81399999999985
9970,272387516,461,469.29899999999986
9971,272387517,461,525.7429999999998
9972,331992512,386,1213.707
9973,331992513,384,343.015
9974,331992514,386,922.853
9975,1127140800,440,516.572
9976,272387522,461,583.1009999999999
9977,2353155528,106,1116.948
9978,2353155529,106,1856.041
9979,2353155530,106,1640.44
9980,331992523,384,404.758
9981,2353155532,106,1707.506
9982,2353155533,106,1456.766
9983,401427916,250,30.445
9984,5546724815,92,750.1460000000002
9985,401427912,247,128.227
9986,2353155537,106,1503.6749999999995
9987,331599307,456,424.814
9988,2353155539,106,1433.4499999999996
9989,2353155540,106,1141.131
9990,2353155541,106,1282.3039999999999
9991,2353155542,106,1730.04
9992,2353155543,106,2244.411
9993,2353155544,106,2144.41
9994,2353155545,106,1306.026
9995,2353155546,106,1925.208
9996,268619219,163,2252.2889999999998
9997,1127140822,412,160.548
9998,2353155549,106,1663.1699999999994
9999,1127140826,412,106.403
10000,270290399,103,2597.382
10001,331599336,456,436.171
10002,274189802,109,2411.394
10003,270290418,103,1762.8870000000002
10004,272399262,463,874.8960000000001
10005,270290420,103,2018.79
10006,270290421,103,2134.356
10007,270290422,266,2086.268
10008,270290423,266,1939.4890000000007
10009,332353016,128,58.909
10010,270290425,103,2264.3100000000004
10011,275729921,321,2348.762
10012,275729927,321,2320.63
10013,275729929,321,2422.936
10014,270290442,266,2437.005000000001
10015,275729931,321,3000.830000000001
10016,275729932,321,3132.88
10017,331599371,456,889.3050000000002
10018,4272442897,457,8369.204000000002
10019,275729938,321,1561.7119999999998
10020,275729939,321,1621.4879999999998
10021,275729940,321,1806.655
10022,30341035,404,999.772
10023,5474045462,266,3210.9259999999995
10024,5474045463,266,2993.839999999999
10025,271961623,231,381.23
10026,271961622,224,213.293
10027,271961625,231,204.483
10028,271961626,231,491.471
10029,4272442903,457,8333.300000000001
10030,272555580,461,2155.213
10031,271568423,205,702.873
10032,275729960,321,2292.672
10033,269831728,99,600.8919999999998
10034,270978609,106,520.5840000000002
10035,2266648113,91,769.8810000000001
10036,30789171,340,1003.45
10037,30789172,404,222.378
10038,30789173,404,515.22
10039,2266648119,52,702.5189999999999
10040,30789176,404,790.3580000000001
10041,2266648126,43,778.0409999999998
10042,401428030,250,198.698
10043,2266648128,43,960.767
10044,401428033,250,80.77199999999998
10045,270978627,106,657.306
10046,270978628,106,487.12
10047,401428037,248,273.486
10048,272386253,461,753.3420000000001
10049,275729996,321,1400.9809999999998
10050,275730002,321,1569.828
10051,275730003,320,1598.0489999999998
10052,275730004,340,1762.149
10053,275730005,340,1838.646
10054,275730007,321,1955.751
10055,275730008,321,2025.316
10056,270290521,266,1852.933
10057,331599449,456,1137.0330000000001
10058,275730011,320,1497.098
10059,275730013,340,1864.414
10060,275730014,340,1943.919
10061,275730015,320,1870.0649999999994
10062,275730016,321,2138.959
10063,275730017,321,2441.958
10064,275730018,321,2520.5589999999997
10065,275730019,321,1954.2829999999994
10066,276057698,419,86.43799999999999
10067,275730021,321,2046.538999999999
10068,275730022,321,2406.6249999999995
10069,276057697,419,197.88099999999997
10070,275730024,296,1691.5950000000007
10071,275730025,321,1760.0599999999995
10072,1404489320,188,2528.646000000001
10073,275730027,321,1853.6989999999994
10074,1404489323,188,1937.9460000000006
10075,49598061,5,80.52
10076,275730030,321,1593.402
10077,30789228,404,709.0849999999998
10078,49598064,6,394.01
10079,275730033,321,1499.954
10080,49598060,5,221.015
10081,30789229,404,517.216
10082,30789230,404,356.559
10083,2266648181,43,789.8639999999998
10084,3649883762,232,68.979
10085,2377895543,163,1072.889
10086,2377895544,163,1113.8529999999996
10087,274189945,109,2521.1510000000007
10088,274189946,109,2540.303
10089,274189947,109,2648.97
10090,274189948,109,2726.873
10091,2377895545,163,1103.4180000000001
10092,2377895547,163,1142.744
10093,2266648187,43,940.564
10094,2377895552,163,1146.828
10095,2377895553,163,1154.153
10096,3649883774,232,105.48
10097,2266648195,43,927.297
10098,275369604,300,271.25300000000004
10099,4753706629,316,341.668
10100,4753706630,316,145.313
10101,268684935,295,1835.4149999999993
10102,268684936,295,1872.802
10103,2266648201,43,953.237
10104,268684937,320,1864.7299999999993
10105,274189963,109,2949.7659999999996
10106,2266648203,43,980.621
10107,2266648205,43,860.1089999999998
10108,275730061,321,3315.879000000001
10109,2266648207,43,922.926
10110,275730062,321,3117.9790000000007
10111,275730063,321,2922.653
10112,2266648210,52,745.1110000000001
10113,275730064,321,2799.5429999999997
10114,271961742,237,322.2480000000001
10115,269995669,91,523.744
10116,271994517,212,259.03700000000003
10117,3649883801,239,669.443
10118,268488347,148,747.4580000000002
10119,268488348,148,991.332
10120,271601309,480,1774.5169999999996
10121,3649883806,232,478.49300000000005
10122,331599520,456,1271.719
10123,5891594336,404,1886.1229999999998
10124,270290598,266,1837.038
10125,271994537,208,126.241
10126,271961774,234,346.235
10127,5891594338,404,1759.967
10128,331599542,456,1350.614
10129,269995703,91,712.6410000000001
10130,269995704,92,546.817
10131,269995705,92,948.978
10132,30789309,340,874.7740000000001
10133,4183674558,384,688.9279999999999
10134,4183674559,384,621.1990000000001
10135,270978752,100,1132.9580000000005
10136,4183674560,384,561.915
10137,4183674561,384,462.652
10138,4183674562,384,241.68400000000003
10139,4183674563,386,303.748
10140,4183674564,386,299.531
10141,4183674565,386,277.288
10142,4183674566,386,278.492
10143,4183674567,386,506.489
10144,30789313,404,644.11
10145,4183674570,386,402.4
10146,4183674568,386,477.96
10147,4183674572,386,661.585
10148,4183674571,386,778.1850000000002
10149,4183674569,386,413.76200000000006
10150,4183674573,386,615.5509999999999
10151,5891594343,404,1425.271
10152,5891594345,404,1335.4740000000004
10153,5891594344,404,1385.882
10154,268619477,91,1382.0760000000002
10155,1179438806,290,375.8
10156,5891594346,404,1332.5739999999998
10157,1179438808,315,362.15
10158,5891594347,404,1290.2230000000004
10159,270290659,103,2338.67
10160,274190058,109,3093.827
10161,270618351,266,4042.013
10162,5891594351,404,871.3229999999999
10163,276451061,423,317.492
10164,5891594353,404,776.8710000000001
10165,270618369,266,3939.2699999999986
10166,268717826,287,644.341
10167,270618373,266,3901.656999999999
10168,270618374,266,3798.9709999999986
10169,270618375,266,3427.5859999999993
10170,270618376,266,3402.7039999999993
10171,270618377,266,3464.7019999999993
10172,270618378,266,3588.5629999999987
10173,270618379,266,3351.018
10174,274190098,106,2531.3160000000003
10175,274190099,106,2510.542
10176,274190100,163,2904.547
10177,5205380882,389,161.245
10178,5205380883,389,170.668
10179,271961879,231,158.025
10180,3930594418,453,4806.611000000001
10181,268685087,321,1897.366999999999
10182,275730210,340,1728.275
10183,275730211,321,1684.862
10184,275730212,321,1838.45
10185,275730213,340,1959.227
10186,275730214,321,1961.234
10187,270618408,266,3234.826
10188,270618409,266,3179.9719999999993
10189,270618410,266,3252.8539999999994
10190,270618411,266,2949.5879999999993
10191,270618412,266,3186.103
10192,269831981,96,128.44899999999998
10193,269831982,96,29.62
10194,30789425,404,88.42299999999999
10195,30789426,375,362.031
10196,30789427,404,305.637
10197,30789428,375,429.27
10198,30789429,342,514.9599999999998
10199,30789430,410,172.55100000000004
10200,30789431,407,112.643
10201,30789432,428,17.542
10202,268619577,91,1367.421
10203,268619578,91,1339.1650000000004
10204,30789435,404,221.842
10205,30789436,404,356.86300000000006
10206,268619581,91,1931.542
10207,30789438,320,917.773
10208,268619583,91,1886.904
10209,30789440,276,673.6360000000001
10210,30789441,276,471.021
10211,5240475456,52,149.869
10212,30789442,295,620.3800000000001
10213,268619586,91,1815.059
10214,1654476613,295,1428.4199999999996
10215,268619587,91,1786.655
10216,30789447,276,659.9780000000002
10217,5240475463,52,280.661
10218,30789448,281,550.74
10219,30789450,296,695.0959999999999
10220,30789451,320,1042.559
10221,268619596,91,1653.019
10222,268619597,91,1649.43
10223,268619594,91,1693.64
10224,30789454,320,850.0980000000002
10225,1654476615,320,1559.2759999999996
10226,1654476619,320,1519.9339999999993
10227,5891594371,404,293.5750000000001
10228,30789463,295,551.006
10229,30789464,321,721.5110000000002
10230,30789467,320,622.075
10231,30789469,296,613.0349999999999
10232,270978923,100,1324.7109999999998
10233,275435373,346,334.361
10234,275435374,354,188.57300000000004
10235,276057966,419,288.826
10236,4790374256,20,115.449
10237,276057967,419,360.19300000000004
10238,275435378,354,274.15000000000003
10239,268488563,124,330.741
10240,275435380,347,0.0
10241,275435382,347,30.448
10242,275435383,347,40.427
10243,3430677688,465,1541.9330000000002
10244,268685186,163,3072.422
10245,30789508,276,541.8299999999998
10246,30789509,276,330.8930000000001
10247,30789510,295,619.2310000000001
10248,30789511,340,511.555
10249,30789515,320,551.4399999999998
10250,30789521,281,554.113
10251,274190226,163,2644.3
10252,30789522,276,521.5509999999998
10253,30789525,321,534.6419999999999
10254,30789528,276,248.267
10255,30789529,295,402.494
10256,30789531,320,471.131
10257,30789533,296,463.605
10258,5851533216,445,1509.526
10259,30789537,281,335.6620000000001
10260,30789538,276,439.19599999999986
10262,30789541,320,395.626
10263,30789543,296,386.727
10264,30789546,281,412.52200000000005
10265,30789547,276,363.332
10266,1865863086,476,2253.0589999999997
10267,275730353,321,1569.531
10268,269995954,92,500.76199999999994
10269,30789555,276,231.358
10270,30789556,276,0.0
10271,30789557,295,395.386
10272,275730357,296,1817.224
10273,275730359,296,1670.2870000000007
10274,275730360,321,1713.6849999999995
10275,30789560,296,215.76200000000003
10276,275730358,296,1554.1660000000004
10277,269995962,92,949.48
10278,30789564,281,272.777
10279,30789559,320,222.234
10280,275730363,296,1641.5820000000006
10281,30789558,321,0.0
10282,275730361,320,1469.7469999999996
10283,275730362,340,1912.111
10284,3050655682,22,500.724
10285,3443969979,393,134.993
10286,3443969985,398,218.334
10287,3443969982,398,225.333
10288,268718022,287,918.572
